img_id,split,global_acc,bg_precision,bg_recall,bg_f1,bg_dice,bg_boundary_f1,crop_precision,crop_recall,crop_f1,crop_dice,crop_boundary_f1,weed_precision,weed_recall,weed_f1,weed_dice,weed_boundary_f1,weed_gt_count,weed_pred_count,weed_hit,weed_miss,weed_false_pos,weed_det_rate,weed_fa_rate,weed_centroid_dist,weed_size_ratio,crop_gt_count,crop_pred_count,crop_det_rate,crop_fa_rate
bonirob_2016-05-23-10-42-16_1_frame116_crop,train,0.9874305725093889,0.9960319594833702,0.9903891252289616,0.9932024775457476,0.9932024775457476,0.7958425879478455,0.9209722874534936,0.9754368509360398,0.9474224125124945,0.9474224125124945,0.8597984313964844,0.71145438645551,0.8123128119530013,0.7585456307424118,0.7585456307424118,0.721177875995636,6,8,6,0,0,0.9999999833333336,0.0,8.856635329744497,1.050974603586806,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-11-07-45_6_frame267_brightness,train,0.995861053466417,0.9992617599969312,0.9962496330259729,0.9977533731823054,0.9977533731823054,0.8289631605148315,0.956871136467157,0.9912319590119145,0.9737484680723493,0.9737484680723493,0.8553663492202759,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,2,0.9999999500000026,0.0
bonirob_2016-05-17-11-42-26_14_frame244_crop,train,0.9951019287105579,0.9967803132060902,0.9979104168817635,0.9973449949105286,0.9973449949105286,0.8713183999061584,0.975186964484299,0.9619424495531684,0.968519379412234,0.968519379412234,0.8663437962532043,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-57-33_4_frame32_vflip,train,0.9928169250484494,0.9970249699763725,0.9956390538300416,0.9963314799445236,0.9963314799445236,0.8448932766914368,0.8911592993790176,0.9489342805972942,0.9191397349559977,0.9191397349559977,0.8283486366271973,0.7379499694710815,0.7887186175158554,0.7624900997554546,0.7624900997554546,0.7192232012748718,7,9,7,0,0,0.9999999857142858,0.0,10.53330383599844,1.070746459787787,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-47-22_2_frame5,train,0.9670448303218967,0.9877649736800275,0.9741869571123004,0.9809289309309451,0.9809289309309451,0.7643201351165771,0.9630785576667569,0.9785439578909753,0.9707496153246555,0.9707496153246555,0.8984463214874268,0.7593988355790071,0.8736240913765647,0.8125165497046977,0.8125165497046977,0.7374376654624939,7,15,7,0,0,0.9999999857142858,0.0,49.93158564496034,47.954379330054614,1,1,0.9999999000000099,0.0
bonirob_2016-05-10-11-39-31_15_frame257_rot15,train,0.9882316589351698,0.995988233187936,0.9920508189474245,0.99401557694153,0.99401557694153,0.8825703263282776,0.823529411361015,0.9281767950673057,0.8727272224523557,0.8727272224523557,0.7529052495956421,0.5919935301133847,0.7414535325211078,0.6583473367853651,0.6583473367853651,0.6778897047042847,9,23,9,0,0,0.9999999888888891,0.0,30.9074491685638,0.9451858811345772,1,1,0.9999999000000099,0.0
bonirob_2016-05-23-10-52-28_3_frame300_rot_minus15,train,0.9960746765132918,0.9978195386435285,0.9981803477553741,0.9979998605884277,0.9979998605884277,0.8438654541969299,0.0,0.0,0.0,0.0,0.0,0.9036838855545651,0.8867124394005107,0.8951176749887966,0.8951176749887966,0.7692728638648987,6,5,6,0,0,0.9999999833333336,0.0,5.569596320280325,0.8351696111463085,0,0,0.0,0.0
bonirob_2016-05-23-10-52-28_3_frame126_brightness,train,0.9748878479000187,0.98932689505849,0.9833709166886718,0.9863398647152996,0.9863398647152996,0.7994518280029297,0.9033025098836645,0.9622853925988663,0.9318614926792582,0.9318614926792582,0.8625452518463135,0.7984996414540322,0.8562640482618226,0.8263735764298402,0.8263735764298402,0.7005355358123779,11,25,11,0,0,0.9999999909090911,0.0,11.667391389631417,0.9753878314931254,2,4,0.9999999500000026,0.0
bonirob_2016-05-23-10-52-28_3_frame129_brightness,train,0.9832267761226718,0.9896001025168835,0.9929761115460217,0.9912851826308875,0.9912851826308875,0.8410943746566772,0.8789553945695967,0.9251605136250971,0.9014662256749988,0.9014662256749988,0.7977344989776611,0.8378340757121683,0.7256178420647905,0.7776987680006195,0.7776987680006195,0.6239397525787354,10,14,10,0,0,0.9999999900000002,0.0,9.015963985511098,0.7766452426158954,2,3,0.9999999500000026,0.0
bonirob_2016-05-23-11-02-39_5_frame186_brightness,train,0.9896812438961068,0.9965611532993551,0.9927621931024044,0.9946579958122331,0.9946579958122331,0.7924454212188721,0.9027324632768611,0.9670161642427476,0.9337691970337144,0.9337691970337144,0.8233640193939209,0.7005948446640098,0.8158029758641405,0.7538223990084458,0.7538223990084458,0.628333568572998,9,9,9,0,0,0.9999999888888891,0.0,2.937507550750278,1.5985502224628176,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-11-12-51_7_frame2_rot_minus15,train,0.9962425231929793,0.9986657690681477,0.997343172235746,0.998003982461955,0.998003982461955,0.8637146949768066,0.9578406169604251,0.9784021532135599,0.9680121605666905,0.9680121605666905,0.8754499554634094,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,3,0.9999999500000026,0.0
bonirob_2016-05-18-10-59-09_4_frame152_rot_minus15,train,0.9847488403316556,0.9956220387384125,0.9881103206311161,0.9918519075277775,0.9918519075277775,0.8047109246253967,0.9452626950770442,0.9754990925368535,0.9601428549814642,0.9601428549814642,0.8845385313034058,0.7968761846933287,0.9161436541063794,0.8523579243646578,0.8523579243646578,0.7894279360771179,5,6,5,0,0,0.9999999800000003,0.0,32.52902232807123,4.417516656334824,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-42-16_1_frame89_rot15,train,0.9906005859371221,0.9957393611588785,0.9937997326369199,0.9947685514129333,0.9947685514129333,0.8653814196586609,0.961846057812344,0.9819970526108973,0.9718170568206228,0.9718170568206228,0.8709070086479187,0.63745318347285,0.6069900142220406,0.621848689480324,0.621848689480324,0.6634187698364258,5,6,5,0,0,0.9999999800000003,0.0,8.606910945868439,1.0510204079487713,3,4,0.9999999666666678,0.0
bonirob_2016-05-23-10-42-16_1_frame264_vflip,train,0.9881935119625137,0.9954564398423664,0.9919263231176721,0.993688196270314,0.993688196270314,0.8286983966827393,0.9441212492273107,0.9688923801966308,0.9563463871568985,0.9563463871568985,0.8502316474914551,0.7111572152901993,0.8116285187894863,0.7580783382073888,0.7580783382073888,0.7247431874275208,10,19,10,0,0,0.9999999900000002,0.0,1.6776372780056201,1.233151620555939,3,2,0.9999999666666678,0.0
bonirob_2016-05-23-10-42-16_1_frame303_hflip,train,0.9886817932125135,0.9960715154459596,0.9919334326510293,0.9939981172864909,0.9939981172864909,0.8183134198188782,0.9452690166896165,0.9750347947027224,0.9599211626440283,0.9599211626440283,0.8630501627922058,0.6279646993759525,0.7695167285985294,0.6915717044783231,0.6915717044783231,0.7104008793830872,3,5,3,0,0,0.9999999666666678,0.0,26.173710225617146,0.9022358614247157,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-42-16_1_frame259_noise,train,0.9851417541500148,0.9939518032979654,0.9893778387358563,0.9916594967674097,0.9916594967674097,0.839669942855835,0.9478584001527562,0.9789520462126653,0.9631542884169219,0.9631542884169219,0.8638808131217957,0.6812275366137344,0.7350835321976408,0.7071315327754967,0.7071315327754967,0.6943966746330261,6,15,6,0,0,0.9999999833333336,0.0,1.0405758207845315,1.3035651558577062,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-47-22_2_frame45_hflip,train,0.986133575439077,0.9961367062327547,0.988971896121972,0.9925413212799091,0.9925413212799091,0.7843276262283325,0.9646929307150688,0.9738826704693666,0.9692659687972922,0.9692659687972922,0.8658604621887207,0.6608839945593471,0.877955911806053,0.7541095989723084,0.7541095989723084,0.7291960120201111,2,6,2,0,0,0.9999999500000026,0.0,10.102094190083875,1.2782352940800519,1,1,0.9999999000000099,0.0
bonirob_2016-05-23-11-07-45_6_frame244_contrast,train,0.9936447143550897,0.9985306074049771,0.9944375094882869,0.9964798053062097,0.9964798053062097,0.8230699896812439,0.9495093323034461,0.9861310951199594,0.967473727094785,0.967473727094785,0.8712688088417053,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,3,0.9999999500000026,0.0
