image_name,pixel_accuracy,crop_iou,crop_precision,crop_recall,crop_f1,weed_iou,weed_precision,weed_recall,weed_f1
bonirob_2016-05-23-10-52-28_3_frame54,0.9957,0.9698,0.9891,0.9803,0.9847,0.9046,0.9448,0.9551,0.9499
bonirob_2016-05-23-10-52-28_3_frame55,0.9408,0.1702,0.1706,0.9861,0.2908,0.5653,0.9394,0.5866,0.7223
bonirob_2016-05-23-10-52-28_3_frame56,0.9976,0.9742,0.9808,0.9931,0.9869,0.6680,0.9091,0.7159,0.8010
bonirob_2016-05-23-10-52-28_3_frame57,0.9868,0.8651,0.9934,0.8701,0.9277,0.6792,0.8560,0.7669,0.8090
bonirob_2016-05-23-10-52-28_3_frame58,0.9979,0.9746,0.9868,0.9875,0.9871,0.8317,0.8793,0.9389,0.9081
bonirob_2016-05-23-10-52-28_3_frame59,0.9975,0.9660,0.9930,0.9727,0.9827,0.7618,0.8227,0.9115,0.8648
bonirob_2016-05-23-10-52-28_3_frame6,0.9974,0.9675,0.9886,0.9784,0.9835,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-10-52-28_3_frame60,0.9976,0.9535,0.9910,0.9618,0.9762,0.6670,0.7991,0.8014,0.8003
bonirob_2016-05-23-10-52-28_3_frame61,0.9981,0.9727,0.9897,0.9826,0.9862,0.8022,0.9069,0.8742,0.8903
bonirob_2016-05-23-10-52-28_3_frame62,0.9975,0.9286,0.9489,0.9774,0.9630,0.7450,0.8529,0.8549,0.8539
bonirob_2016-05-23-10-52-28_3_frame63,0.9978,0.9645,0.9913,0.9727,0.9819,0.7607,0.8281,0.9034,0.8641
bonirob_2016-05-23-10-52-28_3_frame64,0.9983,0.9781,0.9842,0.9936,0.9889,0.7323,0.8807,0.8130,0.8455
bonirob_2016-05-23-10-52-28_3_frame65,0.9971,0.9657,0.9820,0.9831,0.9825,0.7424,0.9029,0.8068,0.8522
bonirob_2016-05-23-10-52-28_3_frame67,0.9977,0.9191,0.9286,0.9890,0.9578,0.7557,0.9146,0.8130,0.8608
bonirob_2016-05-23-10-52-28_3_frame68,0.9984,0.9780,0.9893,0.9885,0.9889,0.8143,0.8776,0.9186,0.8976
bonirob_2016-05-23-10-52-28_3_frame69,0.9980,0.9762,0.9904,0.9855,0.9880,0.8233,0.8777,0.9300,0.9031
bonirob_2016-05-23-10-52-28_3_frame7,0.9978,0.9792,0.9889,0.9901,0.9895,0.7918,0.8105,0.9717,0.8838
bonirob_2016-05-23-10-52-28_3_frame70,0.9978,0.9736,0.9861,0.9872,0.9866,0.8139,0.8643,0.9331,0.8974
bonirob_2016-05-23-10-52-28_3_frame71,0.9987,0.9795,0.9859,0.9934,0.9896,0.7723,0.9312,0.8190,0.8715
bonirob_2016-05-23-10-52-28_3_frame72,0.9970,0.9713,0.9915,0.9795,0.9855,0.7600,0.8727,0.8547,0.8636
bonirob_2016-05-23-10-52-28_3_frame73,0.9984,0.9544,0.9637,0.9900,0.9767,0.8081,0.9431,0.8495,0.8938
bonirob_2016-05-23-10-52-28_3_frame74,0.9963,0.9508,0.9817,0.9679,0.9748,0.8461,0.9522,0.8837,0.9167
bonirob_2016-05-23-10-52-28_3_frame75,0.9957,0.8470,0.8777,0.9604,0.9172,0.6274,0.9251,0.6610,0.7711
bonirob_2016-05-23-10-52-28_3_frame76,0.9974,0.9609,0.9801,0.9800,0.9801,0.7694,0.9083,0.8342,0.8696
bonirob_2016-05-23-10-52-28_3_frame77,0.9962,0.9869,0.9928,0.9939,0.9934,0.8278,0.9160,0.8958,0.9058
bonirob_2016-05-23-10-52-28_3_frame78,0.9965,0.9665,0.9811,0.9848,0.9830,0.7864,0.9052,0.8570,0.8804
bonirob_2016-05-23-10-52-28_3_frame79,0.9953,0.9557,0.9854,0.9695,0.9774,0.8308,0.9109,0.9043,0.9076
bonirob_2016-05-23-10-52-28_3_frame8,0.9983,0.9671,0.9774,0.9892,0.9833,0.7357,0.9152,0.7895,0.8477
bonirob_2016-05-23-10-52-28_3_frame80,0.9966,0.9557,0.9870,0.9679,0.9774,0.8072,0.8888,0.8979,0.8933
bonirob_2016-05-23-10-52-28_3_frame81,0.9883,0.9229,0.9649,0.9550,0.9599,0.6599,0.8129,0.7780,0.7951
bonirob_2016-05-23-10-52-28_3_frame82,0.9588,0.8112,0.9755,0.8281,0.8958,0.2471,0.2563,0.8737,0.3963
bonirob_2016-05-23-10-52-28_3_frame83,0.9943,0.9776,0.9878,0.9896,0.9887,0.7604,0.9001,0.8305,0.8639
bonirob_2016-05-23-10-52-28_3_frame84,0.9908,0.0000,0.0000,0.0000,0.0000,0.7624,0.9572,0.7893,0.8652
bonirob_2016-05-23-10-52-28_3_frame85,0.9972,0.9714,0.9859,0.9851,0.9855,0.7767,0.9083,0.8428,0.8743
bonirob_2016-05-23-10-52-28_3_frame86,0.9954,0.9675,0.9882,0.9788,0.9835,0.7516,0.9187,0.8052,0.8582
bonirob_2016-05-23-10-52-28_3_frame88,0.9741,0.0000,0.0000,0.0000,0.0000,0.8419,0.8920,0.9374,0.9141
bonirob_2016-05-23-10-52-28_3_frame89,0.9736,0.7591,0.9944,0.7624,0.8631,0.7462,0.8076,0.9074,0.8546
bonirob_2016-05-23-10-52-28_3_frame9,0.9982,0.9681,0.9843,0.9833,0.9838,0.8415,0.9484,0.8818,0.9139
bonirob_2016-05-23-10-52-28_3_frame91,0.9844,0.2882,0.3411,0.6500,0.4474,0.7815,0.9190,0.8394,0.8774
bonirob_2016-05-23-10-52-28_3_frame92,0.9788,0.7393,0.7467,0.9868,0.8501,0.8377,0.9582,0.8694,0.9117
bonirob_2016-05-23-10-52-28_3_frame93,0.9541,0.0000,0.0000,0.0000,0.0000,0.8605,0.8883,0.9649,0.9250
bonirob_2016-05-23-10-52-28_3_frame94,0.9738,0.0132,0.2368,0.0138,0.0260,0.8325,0.8604,0.9626,0.9086
bonirob_2016-05-23-10-52-28_3_frame95,0.9562,0.0000,0.0000,0.0000,0.0000,0.8365,0.8611,0.9671,0.9110
bonirob_2016-05-23-10-52-28_3_frame96,0.9655,0.5225,0.9991,0.5228,0.6864,0.7666,0.8208,0.9206,0.8679
bonirob_2016-05-23-10-52-28_3_frame97,0.9653,0.4840,0.9988,0.4843,0.6523,0.6928,0.7697,0.8740,0.8185
bonirob_2016-05-23-10-52-28_3_frame98,0.9846,0.9392,0.9948,0.9439,0.9687,0.7140,0.8526,0.8145,0.8331
bonirob_2016-05-23-10-52-28_3_frame99,0.9883,0.9352,0.9804,0.9530,0.9665,0.7637,0.9009,0.8337,0.8660
bonirob_2016-05-23-10-57-33_4_frame0,0.9974,0.9352,0.9823,0.9513,0.9665,0.7069,0.8213,0.8355,0.8283
bonirob_2016-05-23-10-57-33_4_frame1,0.9984,0.9672,0.9866,0.9801,0.9833,0.7455,0.9194,0.7976,0.8542
bonirob_2016-05-23-10-57-33_4_frame10,0.9981,0.9683,0.9835,0.9843,0.9839,0.8423,0.9163,0.9125,0.9144
bonirob_2016-05-23-10-57-33_4_frame100,0.9991,0.8772,0.9833,0.8905,0.9346,0.4946,0.9867,0.4979,0.6618
bonirob_2016-05-23-10-57-33_4_frame101,0.9992,0.9766,0.9863,0.9900,0.9881,0.7769,0.9639,0.8002,0.8745
bonirob_2016-05-23-10-57-33_4_frame102,0.9993,0.9755,0.9925,0.9827,0.9876,0.7045,0.8178,0.8356,0.8266
bonirob_2016-05-23-10-57-33_4_frame103,0.9975,0.9634,0.9719,0.9910,0.9814,0.6703,0.7163,0.9125,0.8026
bonirob_2016-05-23-10-57-33_4_frame104,0.9983,0.9377,0.9886,0.9480,0.9679,0.4398,0.4661,0.8861,0.6109
bonirob_2016-05-23-10-57-33_4_frame105,0.9981,0.9665,0.9827,0.9832,0.9829,0.4561,0.7944,0.5172,0.6265
bonirob_2016-05-23-10-57-33_4_frame106,0.9979,0.9757,0.9879,0.9875,0.9877,0.7037,0.7057,0.9960,0.8261
bonirob_2016-05-23-10-57-33_4_frame107,0.9979,0.9791,0.9829,0.9961,0.9895,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-10-57-33_4_frame108,0.9961,0.9549,0.9807,0.9731,0.9769,0.8333,0.9030,0.9152,0.9091
bonirob_2016-05-23-10-57-33_4_frame109,0.9915,0.0000,0.0000,0.0000,0.0000,0.3225,0.9495,0.3281,0.4877
bonirob_2016-05-23-10-57-33_4_frame11,0.9979,0.9640,0.9794,0.9839,0.9816,0.6304,0.8997,0.6780,0.7733
bonirob_2016-05-23-10-57-33_4_frame110,0.9982,0.9832,0.9893,0.9938,0.9916,0.5168,0.6814,0.6814,0.6814
bonirob_2016-05-23-10-57-33_4_frame111,0.9986,0.9778,0.9904,0.9871,0.9888,0.6619,0.8053,0.7880,0.7965
bonirob_2016-05-23-10-57-33_4_frame112,0.9991,0.9783,0.9864,0.9917,0.9890,0.8210,0.8664,0.9400,0.9017
bonirob_2016-05-23-10-57-33_4_frame113,0.9974,0.9534,0.9665,0.9859,0.9761,0.6246,0.6503,0.9407,0.7690
bonirob_2016-05-23-10-57-33_4_frame114,0.9987,0.9851,0.9902,0.9948,0.9925,0.8209,0.9052,0.8981,0.9016
bonirob_2016-05-23-10-57-33_4_frame115,0.9986,0.9861,0.9942,0.9918,0.9930,0.6489,0.7084,0.8854,0.7871
bonirob_2016-05-23-10-57-33_4_frame116,0.9977,0.9683,0.9818,0.9860,0.9839,0.8026,0.8942,0.8868,0.8905
bonirob_2016-05-23-10-57-33_4_frame117,0.9982,0.9829,0.9855,0.9973,0.9914,0.6487,0.6584,0.9778,0.7869
bonirob_2016-05-23-10-57-33_4_frame118,0.9986,0.9741,0.9907,0.9831,0.9869,0.8093,0.8577,0.9348,0.8946
bonirob_2016-05-23-10-57-33_4_frame119,0.9980,0.9821,0.9856,0.9965,0.9910,0.8833,0.9068,0.9715,0.9381
bonirob_2016-05-23-10-57-33_4_frame12,0.9980,0.9425,0.9911,0.9505,0.9704,0.7500,0.9478,0.7823,0.8571
bonirob_2016-05-23-10-57-33_4_frame120,0.9965,0.9787,0.9815,0.9970,0.9892,0.5956,0.6476,0.8811,0.7465
bonirob_2016-05-23-10-57-33_4_frame121,0.9984,0.9821,0.9870,0.9950,0.9910,0.7949,0.8776,0.8940,0.8857
bonirob_2016-05-23-10-57-33_4_frame122,0.9979,0.9821,0.9856,0.9964,0.9910,0.5782,0.8442,0.6472,0.7327
bonirob_2016-05-23-10-57-33_4_frame123,0.9970,0.9834,0.9869,0.9964,0.9917,0.7649,0.7799,0.9755,0.8668
bonirob_2016-05-23-10-57-33_4_frame124,0.9969,0.9611,0.9766,0.9837,0.9802,0.7802,0.8594,0.8944,0.8765
bonirob_2016-05-23-10-57-33_4_frame125,0.9979,0.9816,0.9858,0.9957,0.9907,0.6537,0.7805,0.8010,0.7906
bonirob_2016-05-23-10-57-33_4_frame126,0.9972,0.9832,0.9874,0.9957,0.9915,0.8069,0.8216,0.9782,0.8931
bonirob_2016-05-23-10-57-33_4_frame127,0.9970,0.9721,0.9908,0.9810,0.9859,0.7486,0.8132,0.9040,0.8562
bonirob_2016-05-23-10-57-33_4_frame128,0.9972,0.9428,0.9793,0.9620,0.9706,0.6391,0.6792,0.9154,0.7798
bonirob_2016-05-23-10-57-33_4_frame129,0.9986,0.9757,0.9861,0.9892,0.9877,0.7629,0.8026,0.9392,0.8655
bonirob_2016-05-23-10-57-33_4_frame13,0.9993,0.9428,0.9819,0.9594,0.9705,0.8475,0.9416,0.8945,0.9175
bonirob_2016-05-23-10-57-33_4_frame130,0.9964,0.9580,0.9803,0.9768,0.9785,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-10-57-33_4_frame131,0.9974,0.9695,0.9898,0.9793,0.9845,0.7539,0.7916,0.9406,0.8597
bonirob_2016-05-23-10-57-33_4_frame132,0.9979,0.9725,0.9864,0.9857,0.9860,0.5009,0.5863,0.7748,0.6675
bonirob_2016-05-23-10-57-33_4_frame133,0.9978,0.9629,0.9765,0.9857,0.9811,0.4462,0.4784,0.8691,0.6171
bonirob_2016-05-23-10-57-33_4_frame134,0.9983,0.9652,0.9805,0.9842,0.9823,0.7350,0.9367,0.7735,0.8473
bonirob_2016-05-23-10-57-33_4_frame135,0.9991,0.9600,0.9718,0.9875,0.9796,0.3599,0.9029,0.3744,0.5293
bonirob_2016-05-23-10-57-33_4_frame136,0.9982,0.9783,0.9858,0.9923,0.9891,0.6642,0.7491,0.8542,0.7982
bonirob_2016-05-23-10-57-33_4_frame137,0.9990,0.9387,0.9569,0.9802,0.9684,0.4583,0.7234,0.5557,0.6286
bonirob_2016-05-23-10-57-33_4_frame138,0.9986,0.9754,0.9889,0.9862,0.9876,0.6451,0.6983,0.8944,0.7843
bonirob_2016-05-23-10-57-33_4_frame139,0.9981,0.9682,0.9776,0.9902,0.9838,0.6742,0.8667,0.7523,0.8054
bonirob_2016-05-23-10-57-33_4_frame14,0.9984,0.9771,0.9842,0.9927,0.9884,0.5180,0.8850,0.5554,0.6825
bonirob_2016-05-23-10-57-33_4_frame140,0.9974,0.9648,0.9778,0.9864,0.9821,0.8137,0.8266,0.9811,0.8973
bonirob_2016-05-23-10-57-33_4_frame141,0.9982,0.9775,0.9878,0.9895,0.9886,0.6777,0.7305,0.9036,0.8079
bonirob_2016-05-23-10-57-33_4_frame142,0.9984,0.9773,0.9840,0.9931,0.9885,0.7833,0.8217,0.9436,0.8785
bonirob_2016-05-23-10-57-33_4_frame143,0.9987,0.9630,0.9839,0.9784,0.9811,0.8931,0.9390,0.9481,0.9435
bonirob_2016-05-23-10-57-33_4_frame144,0.9989,0.9705,0.9882,0.9819,0.9850,0.6857,0.7558,0.8809,0.8136
bonirob_2016-05-23-10-57-33_4_frame145,0.9959,0.9563,0.9625,0.9933,0.9777,0.3422,0.7516,0.3859,0.5100
bonirob_2016-05-23-10-57-33_4_frame146,0.9983,0.9750,0.9794,0.9954,0.9873,0.7399,0.8876,0.8163,0.8505
bonirob_2016-05-23-10-57-33_4_frame147,0.9988,0.9684,0.9787,0.9892,0.9839,0.6213,0.7800,0.7533,0.7664
bonirob_2016-05-23-10-57-33_4_frame148,0.9985,0.9603,0.9712,0.9885,0.9798,0.7292,0.8541,0.8330,0.8434
bonirob_2016-05-23-10-57-33_4_frame149,0.9983,0.9821,0.9889,0.9931,0.9910,0.6748,0.7218,0.9120,0.8058
bonirob_2016-05-23-10-57-33_4_frame15,0.9974,0.9309,0.9695,0.9590,0.9642,0.7523,0.9024,0.8189,0.8587
bonirob_2016-05-23-10-57-33_4_frame150,0.9988,0.9822,0.9878,0.9943,0.9910,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-10-57-33_4_frame151,0.9982,0.9574,0.9629,0.9940,0.9782,0.8865,0.9270,0.9531,0.9399
bonirob_2016-05-23-10-57-33_4_frame152,0.9992,0.9764,0.9845,0.9916,0.9881,0.9492,0.9689,0.9791,0.9740
bonirob_2016-05-23-10-57-33_4_frame153,0.9991,0.9657,0.9794,0.9857,0.9826,0.8668,0.9600,0.8993,0.9286
bonirob_2016-05-23-10-57-33_4_frame154,0.9995,0.9800,0.9927,0.9871,0.9899,0.8026,0.8726,0.9091,0.8905
bonirob_2016-05-23-10-57-33_4_frame155,0.9983,0.9654,0.9708,0.9943,0.9824,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-10-57-33_4_frame156,0.9983,0.9796,0.9886,0.9908,0.9897,0.4437,0.5467,0.7018,0.6146
bonirob_2016-05-23-10-57-33_4_frame157,0.9987,0.9514,0.9588,0.9920,0.9751,0.5477,0.5743,0.9220,0.7077
bonirob_2016-05-23-10-57-33_4_frame158,0.9984,0.9644,0.9722,0.9917,0.9819,0.5514,0.8998,0.5875,0.7108
bonirob_2016-05-23-10-57-33_4_frame159,0.9985,0.9514,0.9571,0.9938,0.9751,0.6099,0.7757,0.7405,0.7577
bonirob_2016-05-23-10-57-33_4_frame16,0.9975,0.9593,0.9770,0.9815,0.9792,0.6172,0.8076,0.7236,0.7633
bonirob_2016-05-23-10-57-33_4_frame160,0.9978,0.9190,0.9278,0.9898,0.9578,0.8138,0.8739,0.9221,0.8973
bonirob_2016-05-23-10-57-33_4_frame161,0.9997,0.9590,0.9813,0.9768,0.9790,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-10-57-33_4_frame162,0.9990,0.9650,0.9742,0.9902,0.9822,0.8359,0.9787,0.8514,0.9106
bonirob_2016-05-23-10-57-33_4_frame163,0.9989,0.9506,0.9725,0.9769,0.9747,0.8826,0.9382,0.9371,0.9376
bonirob_2016-05-23-10-57-33_4_frame164,0.9985,0.9512,0.9656,0.9846,0.9750,0.6165,0.8839,0.6708,0.7628
bonirob_2016-05-23-10-57-33_4_frame165,0.9982,0.9658,0.9801,0.9851,0.9826,0.6650,0.8226,0.7763,0.7988
bonirob_2016-05-23-10-57-33_4_frame166,0.9991,0.9789,0.9900,0.9887,0.9893,0.6987,0.8359,0.8098,0.8226
bonirob_2016-05-23-10-57-33_4_frame167,0.9990,0.9700,0.9787,0.9910,0.9848,0.8122,0.9333,0.8623,0.8964
bonirob_2016-05-23-10-57-33_4_frame168,0.9989,0.9728,0.9853,0.9872,0.9862,0.7109,0.7430,0.9426,0.8310
bonirob_2016-05-23-10-57-33_4_frame169,0.9989,0.9510,0.9676,0.9824,0.9749,0.6708,0.7599,0.8512,0.8030
bonirob_2016-05-23-10-57-33_4_frame17,0.9921,0.8970,0.9551,0.9365,0.9457,0.5864,0.7505,0.7283,0.7393
bonirob_2016-05-23-10-57-33_4_frame170,0.9994,0.9784,0.9904,0.9877,0.9891,0.6594,0.9371,0.6900,0.7948
bonirob_2016-05-23-10-57-33_4_frame171,0.9990,0.9632,0.9774,0.9851,0.9812,0.8247,0.9071,0.9007,0.9039
bonirob_2016-05-23-10-57-33_4_frame172,0.9989,0.9029,0.9402,0.9579,0.9490,0.6379,0.8176,0.7437,0.7789
bonirob_2016-05-23-10-57-33_4_frame173,0.9986,0.9648,0.9821,0.9820,0.9821,0.8125,0.9349,0.8612,0.8965
bonirob_2016-05-23-10-57-33_4_frame174,0.9985,0.9640,0.9809,0.9824,0.9817,0.7809,0.8561,0.8989,0.8770
bonirob_2016-05-23-10-57-33_4_frame175,0.9991,0.9573,0.9828,0.9736,0.9782,0.8878,0.9425,0.9386,0.9406
bonirob_2016-05-23-10-57-33_4_frame176,0.9976,0.9404,0.9765,0.9622,0.9693,0.5082,0.5253,0.9399,0.6739
bonirob_2016-05-23-10-57-33_4_frame177,0.9989,0.9628,0.9771,0.9851,0.9811,0.7628,0.9163,0.8199,0.8654
bonirob_2016-05-23-10-57-33_4_frame178,0.9979,0.9495,0.9703,0.9779,0.9741,0.7858,0.8460,0.9169,0.8800
bonirob_2016-05-23-10-57-33_4_frame179,0.9984,0.9536,0.9766,0.9759,0.9762,0.6452,0.7066,0.8813,0.7843
bonirob_2016-05-23-10-57-33_4_frame18,0.9769,0.0000,0.0000,0.0000,0.0000,0.5236,0.9607,0.5351,0.6873
bonirob_2016-05-23-10-57-33_4_frame180,0.9988,0.9383,0.9623,0.9741,0.9682,0.7780,0.8235,0.9337,0.8751
bonirob_2016-05-23-10-57-33_4_frame181,0.9989,0.9623,0.9835,0.9781,0.9808,0.7175,0.9174,0.7670,0.8355
bonirob_2016-05-23-10-57-33_4_frame182,0.9989,0.9718,0.9840,0.9874,0.9857,0.7949,0.8216,0.9607,0.8858
bonirob_2016-05-23-10-57-33_4_frame183,0.9972,0.9325,0.9556,0.9747,0.9651,0.7173,0.7674,0.9165,0.8354
bonirob_2016-05-23-10-57-33_4_frame184,0.9981,0.9326,0.9544,0.9761,0.9651,0.4167,0.9656,0.4230,0.5883
bonirob_2016-05-23-10-57-33_4_frame185,0.9985,0.9709,0.9810,0.9895,0.9852,0.7420,0.8599,0.8440,0.8519
bonirob_2016-05-23-10-57-33_4_frame186,0.9990,0.9636,0.9864,0.9766,0.9815,0.9017,0.9409,0.9558,0.9483
bonirob_2016-05-23-10-57-33_4_frame187,0.9988,0.9626,0.9748,0.9872,0.9809,0.8424,0.8861,0.9448,0.9145
bonirob_2016-05-23-10-57-33_4_frame188,0.9985,0.9731,0.9872,0.9855,0.9864,0.6298,0.9143,0.6693,0.7728
bonirob_2016-05-23-10-57-33_4_frame189,0.9976,0.9608,0.9707,0.9895,0.9800,0.7347,0.8532,0.8410,0.8471
bonirob_2016-05-23-10-57-33_4_frame19,0.9803,0.0000,0.0000,0.0000,0.0000,0.3732,0.9058,0.3883,0.5435
bonirob_2016-05-23-10-57-33_4_frame190,0.9983,0.9760,0.9859,0.9899,0.9879,0.8183,0.8785,0.9227,0.9000
bonirob_2016-05-23-10-57-33_4_frame191,0.9980,0.9522,0.9810,0.9701,0.9755,0.6420,0.8262,0.7422,0.7819
bonirob_2016-05-23-10-57-33_4_frame192,0.9981,0.9754,0.9838,0.9913,0.9875,0.6947,0.9067,0.7482,0.8199
bonirob_2016-05-23-10-57-33_4_frame193,0.9985,0.9696,0.9837,0.9855,0.9846,0.8046,0.8812,0.9026,0.8917
bonirob_2016-05-23-10-57-33_4_frame194,0.9987,0.9671,0.9823,0.9842,0.9833,0.4233,0.5605,0.6334,0.5948
bonirob_2016-05-23-10-57-33_4_frame195,0.9973,0.9488,0.9678,0.9797,0.9737,0.6339,0.7582,0.7944,0.7759
bonirob_2016-05-23-10-57-33_4_frame196,0.9970,0.9368,0.9515,0.9837,0.9673,0.6810,0.7143,0.9360,0.8103
bonirob_2016-05-23-10-57-33_4_frame197,0.9989,0.9577,0.9855,0.9714,0.9784,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-10-57-33_4_frame198,0.9983,0.9186,0.9749,0.9409,0.9576,0.5076,0.6510,0.6974,0.6734
bonirob_2016-05-23-10-57-33_4_frame199,0.9981,0.9452,0.9718,0.9718,0.9718,0.6923,0.7664,0.8774,0.8182
bonirob_2016-05-23-10-57-33_4_frame2,0.9984,0.9722,0.9801,0.9919,0.9859,0.6421,0.7935,0.7709,0.7820
bonirob_2016-05-23-10-57-33_4_frame20,0.9976,0.9725,0.9925,0.9797,0.9860,0.6729,0.8385,0.7731,0.8045
bonirob_2016-05-23-10-57-33_4_frame200,0.9974,0.9427,0.9533,0.9884,0.9705,0.4674,0.8094,0.5252,0.6371
bonirob_2016-05-23-10-57-33_4_frame201,0.9986,0.9367,0.9506,0.9847,0.9673,0.7678,0.9608,0.7926,0.8687
bonirob_2016-05-23-10-57-33_4_frame202,0.9982,0.9211,0.9361,0.9829,0.9589,0.5958,0.8797,0.6487,0.7467
bonirob_2016-05-23-10-57-33_4_frame203,0.9990,0.9790,0.9912,0.9876,0.9894,0.7275,0.7654,0.9363,0.8423
bonirob_2016-05-23-10-57-33_4_frame204,0.9987,0.9580,0.9774,0.9797,0.9785,0.8774,0.9405,0.9290,0.9347
bonirob_2016-05-23-10-57-33_4_frame205,0.9994,0.9708,0.9843,0.9861,0.9852,0.8404,0.8882,0.9398,0.9133
bonirob_2016-05-23-10-57-33_4_frame206,0.9987,0.9258,0.9494,0.9739,0.9615,0.7388,0.9018,0.8035,0.8498
bonirob_2016-05-23-10-57-33_4_frame207,0.9985,0.9518,0.9613,0.9898,0.9753,0.6914,0.8248,0.8104,0.8175
bonirob_2016-05-23-10-57-33_4_frame208,0.9992,0.9650,0.9816,0.9828,0.9822,0.8403,0.9284,0.8985,0.9132
bonirob_2016-05-23-10-57-33_4_frame209,0.9988,0.9720,0.9863,0.9853,0.9858,0.6630,0.9173,0.7051,0.7973
bonirob_2016-05-23-10-57-33_4_frame21,0.9963,0.9658,0.9831,0.9821,0.9826,0.9262,0.9499,0.9738,0.9617
bonirob_2016-05-23-10-57-33_4_frame210,0.9986,0.9647,0.9825,0.9815,0.9820,0.4723,0.6443,0.6389,0.6416
bonirob_2016-05-23-10-57-33_4_frame211,0.9989,0.9764,0.9875,0.9886,0.9880,0.7521,0.8036,0.9215,0.8585
bonirob_2016-05-23-10-57-33_4_frame212,0.9985,0.9788,0.9886,0.9900,0.9893,0.5042,0.5059,0.9933,0.6704
bonirob_2016-05-23-10-57-33_4_frame213,0.9989,0.9820,0.9870,0.9949,0.9909,0.8428,0.9339,0.8963,0.9147
bonirob_2016-05-23-10-57-33_4_frame214,0.9990,0.9604,0.9963,0.9638,0.9798,0.7502,0.8722,0.8428,0.8573
bonirob_2016-05-23-10-57-33_4_frame215,0.9979,0.9445,0.9506,0.9933,0.9715,0.8212,0.9018,0.9018,0.9018
bonirob_2016-05-23-10-57-33_4_frame216,0.9989,0.9674,0.9852,0.9816,0.9834,0.7696,0.7953,0.9596,0.8698
bonirob_2016-05-23-10-57-33_4_frame217,0.9974,0.9459,0.9598,0.9848,0.9722,0.6104,0.8784,0.6668,0.7581
bonirob_2016-05-23-10-57-33_4_frame218,0.9981,0.9568,0.9886,0.9675,0.9779,0.8450,0.9278,0.9044,0.9160
bonirob_2016-05-23-10-57-33_4_frame219,0.9976,0.9078,0.9189,0.9869,0.9517,0.3037,0.7191,0.3446,0.4659
bonirob_2016-05-23-10-57-33_4_frame22,0.9897,0.8635,0.8960,0.9597,0.9267,0.7211,0.8981,0.7854,0.8379
bonirob_2016-05-23-10-57-33_4_frame220,0.9987,0.9649,0.9793,0.9850,0.9821,0.7616,0.9161,0.8187,0.8647
bonirob_2016-05-23-10-57-33_4_frame221,0.9984,0.9617,0.9750,0.9860,0.9805,0.8173,0.8671,0.9343,0.8995
bonirob_2016-05-23-10-57-33_4_frame222,0.9981,0.9729,0.9841,0.9885,0.9863,0.7939,0.8633,0.9081,0.8851
bonirob_2016-05-23-10-57-33_4_frame223,0.9973,0.9714,0.9870,0.9839,0.9855,0.6393,0.7130,0.8609,0.7800
bonirob_2016-05-23-10-57-33_4_frame224,0.9969,0.9623,0.9877,0.9739,0.9808,0.6965,0.7495,0.9078,0.8211
bonirob_2016-05-23-10-57-33_4_frame225,0.9988,0.9760,0.9861,0.9896,0.9879,0.6063,0.8566,0.6748,0.7549
bonirob_2016-05-23-10-57-33_4_frame226,0.9973,0.9762,0.9885,0.9874,0.9880,0.5007,0.5862,0.7744,0.6673
bonirob_2016-05-23-10-57-33_4_frame227,0.9958,0.9553,0.9852,0.9693,0.9772,0.7234,0.8434,0.8356,0.8395
bonirob_2016-05-23-10-57-33_4_frame228,0.9978,0.9725,0.9835,0.9886,0.9861,0.8532,0.9506,0.8928,0.9208
bonirob_2016-05-23-10-57-33_4_frame229,0.9970,0.9724,0.9833,0.9887,0.9860,0.6273,0.6848,0.8820,0.7710
bonirob_2016-05-23-10-57-33_4_frame23,0.9953,0.9128,0.9710,0.9384,0.9544,0.5642,0.6922,0.7531,0.7214
bonirob_2016-05-23-10-57-33_4_frame230,0.9981,0.9701,0.9865,0.9832,0.9848,0.6160,0.6721,0.8807,0.7624
bonirob_2016-05-23-10-57-33_4_frame231,0.9976,0.9784,0.9857,0.9925,0.9891,0.7186,0.7693,0.9159,0.8362
bonirob_2016-05-23-10-57-33_4_frame232,0.9989,0.9845,0.9891,0.9952,0.9922,0.7620,0.8102,0.9276,0.8649
bonirob_2016-05-23-10-57-33_4_frame233,0.9980,0.9634,0.9799,0.9829,0.9814,0.6820,0.8020,0.8201,0.8109
bonirob_2016-05-23-10-57-33_4_frame234,0.9972,0.9613,0.9772,0.9833,0.9803,0.5490,0.5955,0.8755,0.7089
bonirob_2016-05-23-10-57-33_4_frame235,0.9969,0.9745,0.9843,0.9899,0.9871,0.5334,0.6289,0.7784,0.6957
bonirob_2016-05-23-10-57-33_4_frame236,0.9946,0.8146,0.8230,0.9876,0.8978,0.1811,0.8301,0.1881,0.3067
bonirob_2016-05-23-10-57-33_4_frame237,0.9974,0.9684,0.9743,0.9938,0.9839,0.7329,0.7805,0.9232,0.8459
